Machine_ID,Temperature,Run_Time,Downtime_Flag
3840,106.78,192,0
3841,84.72,937,1
3842,81.16,319,0
3843,77.8,811,0
3844,81.71,1093,1
3845,72.34,176,0
3846,70.41,1033,0
3847,74.01,539,0
3848,84.98,481,0
3849,73.25,102,0
3850,89.1,920,0
3851,76.26,1081,0
3852,83.65,955,0
3853,76.53,682,0
3854,90.59,694,0
3855,68.57,739,0
3856,73.08,1046,0
3857,74.78,579,0
3858,57.49,324,0
3859,93.49,284,0
3860,86.85,218,0
3861,79.07,591,0
3862,89.49,1081,0
3863,94.38,1132,1
3864,66.71,770,0
3865,72.44,1193,1
3866,94.41,1123,1
3867,72.68,314,0
3868,74.93,133,0
3869,84.94,36,0
3870,90.78,1123,1
3871,82.8,893,0
3872,86.75,792,0
3873,82.71,841,0
3874,107.22,711,0
3875,60.24,894,0
3876,70.92,594,0
3877,86.53,28,0
3878,80.31,36,0
3879,97.22,906,1
3880,77.79,577,0
3881,71.5,377,0
3882,61.76,572,0
3883,81.55,565,0
3884,85.38,1094,0
3885,61.83,223,0
3886,79.95,123,0
3887,90.07,312,0
3888,71.91,759,0
3889,83.41,457,0
3890,83.25,330,0
3891,76.03,649,0
3892,76.09,292,0
3893,107.04,332,0
3894,80.26,346,0
3895,78.69,893,0
3896,78.54,767,0
3897,82.47,1190,1
3898,63.89,932,0
3899,67.17,92,0
3900,72.96,70,0
3901,89.5,919,1
3902,79.44,844,0
3903,79.38,843,0
3904,80.5,89,0
3905,76.26,165,0
3906,93.95,1175,1
3907,91.09,796,0
3908,53.75,192,0
3909,92.28,961,1
3910,78.97,630,0
3911,73.96,452,0
3912,93.27,1119,1
3913,95.28,376,0
3914,87.35,602,0
3915,96.95,831,0
3916,85.25,389,0
3917,66.86,890,0
3918,69.77,757,0
3919,66.48,772,0
3920,68.7,173,0
3921,72.17,585,0
3922,81.12,29,0
3923,66.43,414,0
3924,78.27,577,0
3925,63.79,750,0
3926,84.09,916,1
3927,73.02,933,0
3928,93.48,31,0
3929,88.88,396,0
3930,65.61,410,0
3931,85.49,192,0
3932,67.8,109,0
3933,88.36,882,0
3934,105.59,174,0
3935,83.79,305,0
3936,80.83,1013,1
3937,85.09,978,1
3938,82.49,369,0
3939,75.22,390,0
3940,77.47,464,0
3941,77.12,468,0
3942,81.69,252,0
3943,56.99,370,0
3944,64.85,969,0
3945,94.57,739,0
3946,82.29,297,0
3947,91.42,1081,1
3948,69.41,442,0
3949,80.57,679,0
3950,82.54,358,0
3951,91.72,655,0
3952,70.55,77,0
3953,74.81,901,1
3954,83.88,1139,1
3955,69.21,802,0
3956,75.35,616,0
3957,74.66,489,0
3958,75.5,522,0
3959,71.65,359,0
3960,75.93,854,0
3961,84.66,1121,0
3962,87.1,633,0
3963,87.3,928,1
3964,94.7,382,0
3965,75.8,640,0
3966,82.77,555,0
3967,68.22,361,0
3968,76.63,706,0
3969,71.29,1193,0
3970,87.72,573,0
3971,82.81,678,0
3972,63.38,525,0
3973,84.4,615,0
3974,82.61,809,0
3975,87.7,520,0
3976,81.12,291,0
3977,79.81,348,0
3978,62.75,166,0
3979,87.23,333,0
3980,98.02,1040,1
3981,90.73,514,0
3982,71.38,984,1
3983,72.93,629,0
3984,86.04,873,0
3985,81.65,440,0
3986,75.59,1045,0
3987,75.02,1060,1
3988,83.82,35,0
3989,91.49,35,0
3990,85.79,39,0
3991,65.69,95,0
3992,102.47,801,0
3993,81.08,1081,0
3994,76.94,1009,0
3995,95.91,987,1
3996,84.64,239,0
3997,77.84,1066,0
3998,87.93,90,0
3999,65.29,725,0
4000,56.6,176,0
4001,73.21,59,0
4002,83.84,897,0
4003,84.96,195,0
4004,94.67,832,0
4005,82.09,80,0
4006,66.42,54,0
4007,93.95,699,0
4008,73.24,453,0
4009,72.29,1076,1
4010,88.17,901,0
4011,82.8,1011,0
4012,84.16,512,0
4013,88.86,910,0
4014,59.22,300,0
4015,73.73,92,0
4016,93.47,59,0
4017,80.01,894,0
4018,75.94,963,0
4019,92.89,840,0
4020,92.5,959,1
4021,69.6,977,1
4022,67.14,756,0
4023,87.27,703,0
4024,76.8,464,0
4025,74.13,467,0
4026,78.67,800,0
4027,71.84,630,0
4028,70.05,334,0
4029,61.67,238,0
4030,80.64,126,0
4031,88.39,282,0
4032,74.78,1191,1
4033,82.9,957,1
4034,74.66,206,0
4035,89.89,1064,1
4036,98.99,516,0
4037,61.52,306,0
4038,88.82,99,0
4039,83.13,1189,0
4040,93.14,946,1
4041,89.89,1043,0
4042,88.38,363,0
4043,86.55,81,0
4044,85.47,1015,1
4045,70.53,574,0
4046,72.88,258,0
4047,81.1,822,0
4048,102.43,402,0
4049,100.7,546,0
4050,72.25,410,0
4051,80.47,271,0
4052,73.3,432,0
4053,86.92,498,0
4054,84.64,999,0
4055,91.84,1024,1
4056,79.2,488,0
4057,69.47,682,0
4058,91.75,97,0
4059,62.79,305,0
4060,101.4,982,1
4061,61.71,1150,0
4062,64.63,430,0
4063,79.14,1199,1
4064,79.47,805,0
4065,72.55,794,0
4066,74.07,990,1
4067,70.52,160,0
4068,80.12,680,0
4069,70.44,150,0
4070,75.14,550,0
4071,83.99,29,0
4072,81.67,1033,0
4073,82.46,224,0
4074,100.21,1079,1
4075,83.9,331,0
4076,83.67,628,0
4077,68.32,159,0
4078,97.79,298,0
4079,82.47,1122,0
4080,72.4,47,0
4081,79.34,790,0
4082,78.54,140,0
4083,92.68,1199,1
4084,80.4,480,0
4085,65.46,339,0
4086,57.58,1025,1
4087,83.44,444,0
4088,90.89,1161,1
4089,73.36,418,0
4090,90.41,700,0
4091,89.74,867,0
4092,103.79,894,0
4093,90.44,635,0
4094,76.2,91,0
4095,76.81,602,0
4096,87.31,979,0
4097,70.72,1003,1
4098,78.71,425,0
4099,60.99,576,0
4100,56.11,178,0
4101,78.32,338,0
4102,80.16,173,0
4103,90.1,863,0
4104,57.59,159,0
4105,68.69,386,0
4106,62.48,924,0
4107,80.07,973,1
4108,62.59,427,0
4109,79.27,128,0
4110,92.5,486,0
4111,72.38,867,0
4112,93.44,608,0
4113,65.93,354,0
4114,97.28,630,0
4115,83.14,894,0
4116,80.52,1158,1
4117,95.43,33,0
4118,79.29,663,0
4119,67.52,621,0
4120,82.51,208,0
4121,98.04,756,0
4122,72.14,314,0
4123,77.2,745,0
4124,86.25,315,0
4125,99.15,1080,1
4126,63.35,536,0
4127,66.73,30,0
4128,89.18,609,0
4129,86.72,1044,0
4130,80.45,425,0
4131,87.28,978,1
4132,68.44,741,0
4133,88.77,363,0
4134,96.93,448,0
4135,75.73,689,0
4136,85.48,622,0
4137,78.55,180,0
4138,97.59,795,0
4139,93.51,623,0
4140,81.24,164,0
4141,81.89,415,0
4142,79.28,529,0
4143,83.01,349,0
4144,108.44,147,0
4145,85.38,567,0
4146,92.37,164,0
4147,99.01,1064,1
4148,65.27,1067,0
4149,73.62,1108,1
4150,75.54,331,0
4151,88.82,952,1
4152,73.83,251,0
4153,80.51,67,0
4154,87.7,267,0
4155,75.27,816,0
4156,83.26,917,1
4157,92.48,899,0
4158,75.67,403,0
4159,80.71,597,0
4160,90.1,599,0
4161,77.07,112,0
4162,75.71,123,0
4163,69.65,854,0
4164,88.64,162,0
4165,90.7,438,0
4166,87.1,232,0
4167,91.08,942,1
4168,91.81,581,0
4169,69.57,258,0
4170,80.1,859,0
4171,78.26,176,0
4172,74.83,266,0
4173,83.21,242,0
4174,89.78,1089,0
4175,87.59,179,0
4176,79.17,571,0
4177,77.39,358,0
4178,80.16,136,0
4179,67.21,214,0
4180,75.44,1181,1
4181,73.41,181,0
4182,64.08,102,0
4183,73.96,715,0
4184,100.58,1115,1
4185,95.02,724,0
4186,67.16,149,0
4187,91.22,277,0
4188,97.6,973,1
4189,90.58,753,0
4190,85.34,880,0
4191,73.4,510,0
4192,91.55,507,0
4193,74.22,974,0
4194,87.12,275,0
4195,65.53,456,0
4196,83.61,114,0
4197,72.0,844,0
4198,81.57,520,0
4199,72.8,515,0
4200,77.69,950,0
4201,107.03,961,1
4202,68.93,219,0
4203,68.33,35,0
4204,90.72,843,0
4205,70.89,1000,1
4206,77.28,929,0
4207,82.94,552,0
4208,92.23,28,0
4209,73.09,623,0
4210,78.58,598,0
4211,80.38,1142,1
4212,75.98,67,0
4213,83.79,816,0
4214,81.89,880,0
4215,86.42,1137,1
4216,68.13,265,0
4217,86.28,212,0
4218,86.69,794,0
4219,77.57,1195,1
4220,93.36,153,0
4221,85.55,841,0
4222,108.28,887,0
4223,74.64,1120,1
4224,81.96,1130,0
4225,87.83,252,0
4226,91.88,967,1
4227,66.43,88,0
4228,88.98,1003,0
4229,79.99,1158,1
4230,89.41,122,0
4231,90.92,557,0
4232,93.61,119,0
4233,87.67,692,0
4234,84.95,661,0
4235,70.92,517,0
4236,84.77,279,0
4237,82.93,699,0
4238,92.64,764,0
4239,94.53,451,0
4240,74.4,897,0
4241,73.06,1028,0
4242,101.7,389,0
4243,64.88,1156,0
4244,88.29,1018,0
4245,73.44,1175,1
4246,73.4,87,0
4247,62.5,725,0
4248,85.57,342,0
4249,66.64,496,0
4250,79.38,886,0
4251,88.39,186,0
4252,83.47,984,0
4253,84.88,645,0
4254,83.66,568,0
4255,79.61,1126,0
4256,90.62,234,0
4257,80.69,498,0
4258,97.81,809,0
4259,94.04,480,0
4260,85.58,902,0
4261,76.54,1200,0
4262,70.23,510,0
4263,94.67,1185,1
4264,82.12,730,0
4265,71.92,553,0
4266,66.28,629,0
4267,92.27,313,0
4268,70.67,245,0
4269,82.11,938,1
4270,69.76,122,0
4271,83.87,687,0
4272,78.39,34,0
4273,92.91,1057,1
4274,70.88,217,0
4275,85.45,780,0
4276,72.04,1099,0
4277,89.35,344,0
4278,77.12,99,0
4279,72.33,170,0
4280,77.59,52,0
4281,72.74,432,0
4282,79.93,1121,0
4283,86.73,863,0
4284,76.63,1192,1
4285,74.78,344,0
4286,80.49,141,0
4287,70.25,110,0
4288,63.33,659,0
4289,85.29,672,0
4290,77.82,741,0
4291,86.85,87,0
4292,86.76,377,0
4293,69.72,1129,0
4294,74.27,873,0
4295,79.38,545,0
4296,85.67,662,0
4297,79.97,610,0
4298,89.27,1076,1
4299,89.89,849,0
4300,78.61,240,0
4301,72.3,982,1
4302,61.49,999,0
4303,95.01,254,0
4304,75.91,890,0
4305,76.31,836,0
4306,75.48,993,1
4307,78.8,729,0
4308,73.13,791,0
4309,80.01,54,0
4310,78.95,964,0
4311,75.25,156,0
4312,66.55,32,0
4313,72.18,868,0
4314,74.73,487,0
4315,76.07,30,0
4316,83.39,575,0
4317,76.97,313,0
4318,90.88,256,0
4319,72.07,922,1
4320,79.24,656,0
4321,86.29,952,1
4322,91.18,795,0
4323,70.48,410,0
4324,67.0,751,0
4325,86.46,416,0
4326,98.42,280,0
4327,79.83,853,0
4328,79.06,217,0
4329,68.68,1125,1
4330,67.33,834,0
4331,55.43,728,0
4332,86.48,1090,0
4333,62.29,188,0
4334,76.08,655,0
4335,75.97,717,0
4336,79.51,189,0
4337,65.03,222,0
4338,78.71,995,0
4339,82.4,581,0
4340,72.5,348,0
4341,75.02,971,0
4342,75.91,870,0
4343,69.48,1054,1
4344,62.54,1023,0
4345,87.37,41,0
4346,82.81,1011,1
4347,76.66,909,1
4348,83.75,565,0
4349,96.0,1008,1
4350,74.04,200,0
4351,80.76,782,0
4352,86.01,1003,0
4353,76.84,170,0
4354,80.72,899,0
4355,75.5,135,0
4356,72.56,233,0
4357,73.23,281,0
4358,78.79,639,0
4359,78.17,141,0
4360,95.39,677,0
4361,104.88,607,0
4362,86.51,990,0
4363,89.95,54,0
4364,73.37,457,0
4365,74.97,763,0
4366,68.73,903,0
4367,82.2,1094,0
4368,65.55,770,0
4369,68.34,871,0
4370,68.15,681,0
4371,88.15,837,0
4372,96.78,472,0
4373,85.09,123,0
4374,74.92,33,0
4375,68.92,498,0
4376,65.88,31,0
4377,82.51,388,0
4378,93.97,469,0
4379,60.7,97,0
4380,70.21,847,0
4381,67.58,252,0
4382,70.86,828,0
4383,64.43,261,0
4384,97.45,21,0
4385,67.08,306,0
4386,74.31,676,0
4387,68.83,655,0
4388,83.05,846,0
4389,78.67,410,0
4390,80.51,578,0
4391,54.44,963,0
4392,84.09,1084,0
4393,84.29,584,0
4394,79.14,600,0
4395,78.24,1188,1
4396,81.99,1096,0
4397,74.35,981,1
4398,71.74,996,1
4399,80.91,1052,1
4400,92.65,753,0
4401,79.32,1123,1
4402,85.15,704,0
4403,77.3,49,0
4404,89.96,951,0
4405,87.46,197,0
4406,99.18,583,0
4407,80.67,715,0
4408,85.98,666,0
4409,72.59,882,0
4410,74.04,327,0
4411,90.46,624,0
4412,100.2,1061,1
4413,77.27,212,0
4414,90.59,633,0
4415,94.37,288,0
4416,69.26,774,0
4417,86.19,345,0
4418,74.91,842,0
4419,86.66,835,0
4420,58.7,755,0
4421,70.31,1147,1
4422,91.38,677,0
4423,86.2,996,0
4424,99.76,1113,1
4425,71.39,64,0
4426,77.38,39,0
4427,72.85,681,0
4428,66.22,376,0
4429,79.71,42,0
4430,85.72,128,0
4431,97.3,743,0
4432,93.05,86,0
4433,81.92,353,0
4434,76.25,949,0
4435,73.51,1004,0
4436,78.18,173,0
4437,78.97,476,0
4438,91.93,449,0
4439,90.32,1070,1
4440,87.85,903,0
4441,80.83,1125,0
4442,63.7,917,1
4443,78.19,677,0
4444,83.65,1089,1
4445,89.08,926,0
4446,80.49,657,0
4447,72.63,448,0
4448,68.2,348,0
4449,80.97,1171,1
4450,69.18,683,0
4451,85.41,83,0
4452,79.57,135,0
4453,88.5,875,0
4454,77.16,992,0
4455,71.47,74,0
4456,77.36,591,0
4457,69.2,1112,1
4458,67.8,523,0
4459,82.78,1133,0
4460,89.5,257,0
4461,72.03,458,0
4462,78.11,854,0
4463,87.84,1012,0
4464,87.81,499,0
4465,62.86,14,0
4466,93.07,411,0
4467,82.01,28,0
4468,73.71,170,0
4469,66.92,342,0
4470,87.31,533,0
4471,92.11,1150,1
4472,76.71,769,0
4473,75.98,226,0
4474,73.9,742,0
4475,76.05,1185,1
4476,87.03,152,0
4477,102.13,1109,1
4478,88.22,65,0
4479,71.15,1157,0
4480,84.43,851,0
4481,76.22,897,0
4482,89.05,430,0
4483,77.54,752,0
4484,87.37,231,0
4485,76.89,410,0
4486,78.5,478,0
4487,86.37,891,0
4488,89.32,1086,0
4489,69.17,69,0
4490,87.56,72,0
4491,72.76,295,0
4492,84.2,155,0
4493,78.62,1141,0
4494,95.64,995,1
4495,85.73,1174,1
4496,80.98,354,0
4497,67.94,296,0
4498,82.06,513,0
4499,81.77,572,0
4500,69.22,1190,1
4501,73.15,266,0
4502,83.49,838,0
4503,70.29,956,1
4504,84.59,87,0
4505,94.13,870,0
4506,71.65,1177,1
4507,88.58,618,0
4508,102.76,896,0
4509,89.52,581,0
4510,68.16,830,0
4511,81.32,1188,0
4512,99.06,507,0
4513,62.55,1166,1
4514,62.62,799,0
4515,88.96,611,0
4516,69.55,410,0
4517,89.78,286,0
4518,75.86,566,0
4519,84.83,762,0
4520,82.89,1163,1
4521,91.46,681,0
4522,86.38,1190,1
4523,75.68,163,0
4524,89.41,947,0
4525,86.79,1192,1
4526,81.14,957,1
4527,86.99,85,0
4528,87.87,561,0
4529,91.98,931,1
4530,73.28,445,0
4531,69.1,482,0
4532,60.48,426,0
4533,85.79,828,0
4534,80.36,298,0
4535,69.73,1000,1
4536,96.85,571,0
4537,89.56,781,0
4538,74.92,505,0
4539,72.58,64,0
4540,80.73,393,0
4541,81.1,160,0
4542,81.38,577,0
4543,89.55,368,0
4544,73.74,212,0
4545,71.45,228,0
4546,71.31,155,0
4547,88.91,653,0
4548,91.46,185,0
4549,79.01,933,1
4550,73.05,752,0
4551,76.6,891,0
4552,66.51,414,0
4553,59.71,739,0
4554,75.58,965,1
4555,74.67,113,0
4556,79.24,848,0
4557,65.34,189,0
4558,89.76,487,0
4559,75.78,1043,0
4560,75.67,880,0
4561,67.16,910,1
4562,58.37,417,0
4563,75.26,150,0
4564,76.45,56,0
4565,80.77,973,1
4566,82.46,49,0
4567,100.82,1059,1
4568,61.89,801,0
4569,83.59,755,0
4570,74.33,426,0
4571,91.09,720,0
4572,61.87,870,0
4573,56.37,1025,1
4574,65.0,170,0
4575,74.98,780,0
4576,86.0,128,0
4577,81.73,1187,0
4578,76.31,1064,0
4579,87.24,803,0
4580,71.82,118,0
4581,70.66,237,0
4582,95.28,521,0
4583,89.21,284,0
4584,59.0,450,0
4585,89.79,316,0
4586,78.95,585,0
4587,77.01,704,0
4588,84.15,1004,1
4589,81.76,772,0
4590,85.98,743,0
4591,65.69,187,0
4592,84.44,925,1
4593,69.92,1156,0
4594,80.33,542,0
4595,95.02,760,0
4596,65.21,320,0
4597,67.87,550,0
4598,92.37,1198,1
4599,70.63,82,0
4600,92.67,899,0
4601,76.51,414,0
4602,82.26,199,0
4603,91.66,939,1
4604,78.63,818,0
4605,60.76,361,0
4606,73.43,1107,1
4607,77.55,340,0
4608,84.21,555,0
4609,83.69,640,0
4610,69.16,364,0
4611,86.58,1122,1
4612,102.87,87,0
4613,84.6,640,0
4614,91.98,302,0
4615,84.18,171,0
4616,70.99,12,0
4617,81.34,114,0
4618,92.16,296,0
4619,95.09,388,0
4620,85.87,148,0
4621,74.54,235,0
4622,75.36,1181,0
4623,62.74,256,0
4624,87.22,639,0
4625,92.97,608,0
4626,78.6,581,0
4627,78.57,615,0
4628,68.24,613,0
4629,84.65,737,0
4630,67.57,262,0
4631,84.24,75,0
4632,100.24,159,0
4633,78.18,1018,0
4634,77.43,168,0
4635,90.42,32,0
4636,61.16,259,0
4637,76.64,72,0
4638,63.18,711,0
4639,84.31,380,0
4640,60.38,90,0
4641,89.08,173,0
4642,79.2,460,0
4643,73.19,288,0
4644,88.31,862,0
4645,78.85,851,0
4646,89.95,584,0
4647,71.01,38,0
4648,93.02,542,0
4649,69.09,1189,0
4650,75.8,118,0
4651,83.2,595,0
4652,91.8,200,0
4653,87.41,1072,0
4654,79.4,61,0
4655,70.92,1133,1
4656,89.58,1018,1
4657,77.64,1074,0
4658,82.14,677,0
4659,84.73,399,0
4660,84.79,770,0
4661,64.66,1175,1
4662,95.06,888,0
4663,97.46,319,0
4664,93.37,473,0
4665,69.6,1082,1
4666,86.21,314,0
4667,71.86,623,0
4668,92.36,154,0
4669,85.44,1085,0
4670,67.15,265,0
4671,73.67,241,0
4672,65.07,955,0
4673,78.43,375,0
4674,82.25,1043,0
4675,77.42,690,0
4676,73.55,677,0
4677,73.44,593,0
4678,78.1,726,0
4679,71.68,242,0
4680,82.4,624,0
4681,86.74,848,0
4682,67.98,788,0
4683,66.97,182,0
4684,97.24,146,0
4685,77.87,947,1
4686,75.5,466,0
4687,70.51,52,0
4688,68.85,805,0
4689,89.52,96,0
4690,68.69,1159,1
4691,100.76,969,1
4692,82.16,530,0
4693,78.17,497,0
4694,58.06,1046,0
4695,90.76,32,0
4696,75.85,452,0
4697,59.59,853,0
4698,84.05,228,0
4699,69.37,969,0
4700,78.52,762,0
4701,79.23,43,0
4702,82.98,989,1
4703,82.9,328,0
4704,81.17,1183,0
4705,91.5,837,0
4706,77.47,138,0
4707,85.5,880,0
4708,67.78,62,0
4709,93.83,101,0
4710,73.77,984,1
4711,70.9,373,0
4712,85.88,1006,1
4713,85.28,690,0
4714,71.83,444,0
4715,104.84,1133,1
4716,72.96,226,0
4717,88.26,906,0
4718,83.9,426,0
4719,85.47,515,0
4720,66.79,536,0
4721,95.99,493,0
4722,86.0,479,0
4723,92.74,839,0
4724,71.36,214,0
4725,68.25,957,1
4726,80.24,937,1
4727,80.92,583,0
4728,90.56,299,0
4729,67.8,620,0
4730,99.06,1176,1
4731,84.19,598,0
4732,85.28,940,1
4733,91.08,506,0
4734,63.93,245,0
4735,79.15,656,0
4736,82.46,354,0
4737,75.08,998,0
4738,85.11,1119,1
4739,82.41,214,0
4740,76.14,574,0
4741,78.35,317,0
4742,76.6,914,0
4743,71.53,1010,0
4744,79.91,426,0
4745,88.47,321,0
4746,79.96,420,0
4747,78.88,372,0
4748,71.09,58,0
4749,72.37,837,0
4750,79.69,668,0
4751,59.46,114,0
4752,62.17,569,0
4753,74.41,33,0
4754,79.11,635,0
4755,58.27,153,0
4756,63.93,771,0
4757,70.73,341,0
4758,89.71,1169,1
4759,94.52,1194,1
4760,86.84,102,0
4761,93.29,642,0
4762,87.91,938,1
4763,76.3,350,0
4764,81.31,499,0
4765,65.31,946,1
4766,89.18,665,0
4767,72.31,175,0
4768,83.43,1071,1
4769,100.75,714,0
4770,97.29,771,0
4771,78.81,1173,1
4772,94.22,542,0
4773,85.41,332,0
4774,77.04,1072,1
4775,100.35,1156,1
4776,67.57,1196,0
4777,84.69,214,0
4778,84.85,767,0
4779,91.01,998,1
4780,90.61,718,0
4781,67.99,669,0
4782,82.45,637,0
4783,68.43,977,0
4784,89.07,495,0
4785,83.33,470,0
4786,81.27,993,1
4787,85.25,977,0
4788,56.44,391,0
4789,86.49,338,0
4790,83.24,115,0
4791,76.04,497,0
4792,82.64,809,0
4793,82.18,715,0
4794,66.93,1098,1
4795,81.82,940,1
4796,79.43,578,0
4797,82.3,1121,0
4798,86.91,743,0
4799,85.51,564,0
4800,101.18,539,0
4801,73.2,376,0
4802,64.62,545,0
4803,76.05,244,0
4804,80.06,1188,1
4805,61.61,601,0
4806,84.74,121,0
4807,62.99,563,0
4808,80.63,552,0
4809,69.97,165,0
4810,63.89,1009,1
4811,63.95,425,0
4812,75.35,11,0
4813,83.7,491,0
4814,95.97,146,0
4815,74.74,965,0
4816,69.98,1131,1
4817,83.03,148,0
4818,50.21,260,0
4819,88.58,265,0
4820,69.24,290,0
4821,88.98,59,0
4822,83.73,266,0
4823,83.45,341,0
4824,83.63,988,0
4825,72.36,1093,1
4826,82.62,99,0
4827,89.13,1180,1
4828,80.49,1177,1
4829,91.2,882,0
4830,95.97,772,0
4831,59.56,981,1
4832,71.61,580,0
4833,94.29,1087,1
4834,76.35,949,0
4835,74.47,486,0
4836,93.77,275,0
4837,77.21,432,0
4838,73.1,215,0
4839,76.7,848,0
4840,84.48,921,1
4841,81.91,161,0
4842,74.4,379,0
4843,90.66,649,0
4844,74.97,1028,0
4845,80.9,228,0
4846,62.91,1133,0
4847,95.98,203,0
4848,82.32,997,1
4849,73.76,942,1
4850,74.62,530,0
4851,89.26,234,0
4852,69.63,123,0
4853,71.82,831,0
4854,82.8,43,0
4855,81.66,417,0
4856,92.45,473,0
4857,82.63,597,0
4858,61.78,908,1
4859,81.34,462,0
4860,80.1,645,0
4861,68.34,68,0
4862,88.67,466,0
4863,68.02,194,0
4864,67.18,1119,1
4865,78.35,195,0
4866,95.72,892,0
4867,77.12,1153,1
4868,71.51,988,1
4869,79.68,958,0
4870,90.89,1007,1
4871,90.54,1141,1
4872,86.73,1167,0
4873,62.92,886,0
4874,71.87,392,0
4875,73.12,871,0
4876,90.01,448,0
4877,79.27,263,0
4878,84.19,1029,0
4879,80.54,312,0
4880,90.5,493,0
4881,64.96,173,0
4882,79.0,58,0
4883,75.12,1029,1
4884,70.08,600,0
4885,80.5,1018,1
4886,63.92,199,0
4887,69.77,828,0
4888,79.79,381,0
4889,88.3,949,0
4890,73.1,771,0
4891,88.96,819,0
4892,95.14,925,1
4893,72.15,435,0
4894,75.73,201,0
4895,73.64,196,0
4896,85.82,812,0
4897,80.0,749,0
4898,92.6,837,0
4899,74.63,1100,1
4900,62.33,1175,1
4901,87.86,118,0
4902,74.66,826,0
4903,76.08,846,0
4904,77.91,914,1
4905,76.57,303,0
4906,80.17,1188,1
4907,80.58,923,0
4908,69.47,896,0
4909,99.7,920,1
4910,81.34,1127,1
4911,80.41,967,1
4912,55.39,24,0
4913,80.34,575,0
4914,84.74,634,0
4915,74.94,364,0
4916,79.74,59,0
4917,70.19,199,0
4918,93.07,887,0
4919,80.03,407,0
4920,99.63,692,0
4921,78.14,610,0
4922,85.77,221,0
4923,65.2,1143,1
4924,89.07,518,0
4925,70.11,121,0
4926,85.77,810,0
4927,81.67,151,0
4928,73.54,822,0
4929,82.66,335,0
4930,69.58,1172,0
4931,93.23,908,1
4932,84.89,755,0
4933,82.06,243,0
4934,85.66,48,0
4935,90.92,203,0
4936,69.44,794,0
4937,79.32,160,0
4938,58.58,761,0
4939,87.92,999,0
4940,87.51,95,0
4941,82.05,156,0
4942,64.56,861,0
4943,60.99,535,0
4944,86.49,849,0
4945,64.27,1011,1
4946,67.3,394,0
4947,74.36,905,0
4948,75.37,652,0
4949,71.57,596,0
4950,73.28,929,1
4951,81.37,1098,1
4952,55.2,785,0
4953,86.57,732,0
4954,65.0,519,0
4955,80.92,1162,1
4956,67.17,535,0
4957,64.47,128,0
4958,71.74,1137,0
4959,95.84,990,1
4960,101.45,707,0
4961,79.48,854,0
4962,96.37,145,0
4963,79.87,541,0
4964,78.34,1035,0
4965,81.48,1102,1
4966,89.41,404,0
4967,69.03,707,0
4968,104.0,869,0
4969,84.6,854,0
4970,84.92,806,0
4971,87.97,517,0
4972,80.13,956,1
4973,79.58,413,0
4974,73.46,693,0
4975,80.45,1025,0
4976,80.46,581,0
4977,77.14,142,0
4978,98.33,913,1
4979,75.89,761,0
4980,98.27,196,0
4981,77.45,600,0
4982,86.94,449,0
4983,82.64,818,0
4984,63.72,644,0
4985,93.47,63,0
4986,71.94,92,0
4987,74.17,299,0
4988,65.4,138,0
4989,81.79,1120,1
4990,84.34,1063,1
4991,95.0,34,0
4992,81.75,219,0
4993,83.43,378,0
4994,58.13,1161,1
4995,90.75,529,0
4996,74.23,182,0
4997,84.44,163,0
4998,66.12,385,0
4999,83.32,700,0
5000,104.49,925,1
5001,90.54,1037,1
5002,91.94,1183,1
5003,92.14,463,0
5004,84.1,1145,1
5005,82.1,64,0
5006,79.86,936,1
5007,83.34,1113,1
5008,82.09,510,0
5009,80.97,125,0
5010,60.06,476,0
5011,89.75,60,0
5012,91.02,479,0
5013,73.24,966,0
5014,83.91,435,0
5015,73.68,470,0
5016,69.72,421,0
5017,68.15,1009,0
5018,73.44,176,0
5019,71.58,938,0
5020,88.14,737,0
5021,76.88,308,0
5022,80.65,1056,1
5023,84.6,608,0
5024,80.38,1168,1
5025,84.55,300,0
5026,86.11,410,0
5027,100.73,438,0
5028,83.83,1139,0
5029,80.47,1169,0
5030,56.46,637,0
5031,88.25,123,0
5032,72.92,421,0
5033,75.27,515,0
5034,80.01,560,0
5035,81.83,1136,0
5036,81.36,838,0
5037,61.34,953,1
5038,70.98,131,0
5039,69.13,90,0
5040,70.75,154,0
5041,69.21,586,0
5042,77.62,20,0
5043,85.29,500,0
5044,52.26,566,0
5045,68.18,342,0
5046,84.2,916,1
5047,76.39,872,0
5048,80.38,397,0
5049,91.22,472,0
5050,84.12,856,0
5051,89.36,474,0
5052,62.53,458,0
5053,88.22,320,0
5054,84.7,373,0
5055,98.93,387,0
5056,75.26,384,0
5057,90.49,593,0
5058,84.33,410,0
5059,91.47,294,0
5060,67.25,590,0
5061,93.94,552,0
5062,69.44,65,0
5063,65.74,665,0
5064,96.2,999,1
5065,85.46,662,0
5066,72.65,923,1
5067,61.2,383,0
5068,88.3,812,0
5069,78.52,926,1
5070,73.52,695,0
5071,70.4,1029,0
5072,94.76,199,0
5073,71.01,902,1
5074,65.67,432,0
5075,67.05,314,0
5076,68.57,583,0
5077,94.03,1113,1
5078,84.27,785,0
5079,98.74,94,0
5080,82.63,670,0
5081,88.85,1094,0
5082,71.88,550,0
5083,86.96,611,0
5084,76.03,476,0
5085,86.9,1196,0
5086,81.43,198,0
5087,99.29,307,0
5088,77.42,573,0
5089,82.02,1024,1
5090,78.31,926,1
5091,95.13,254,0
